"node_id","project_id","vsn","address","lat","lon","description","start_timestamp","end_timestamp"
"001e0610fb4c","AoT_Chicago","04D","Leavitt St & Milwaukee Ave Chicago IL","41.913583","-87.682414","AoT Chicago (S)","2017/10/09 00:00:00",
