"node_id","lat","lon","timestamp","value_hrf"
"001e061183f5","41.692703","-87.62102","2019/10/05 16:03:11","56.72"
"001e0610ba13","41.751238","-87.71299","2019/10/05 16:03:15","56.72"
"001e0610f732","41.895005","-87.745817","2019/10/05 16:03:15","56.72"
"001e06113a24","41.788979","-87.597995","2019/10/05 16:03:15","62.74"
"001e06118295","41.820972","-87.802435","2019/10/05 16:03:15","56.72"
"001e0610ba15","41.722457","-87.57535","2019/10/05 16:03:16","56.72"
"001e0610f6db","41.791329","-87.598677","2019/10/05 16:03:17","55.0"
"001e061144be","41.792543","-87.600008","2019/10/05 16:03:18","55.0"
"001e061130f4","41.896157","-87.662391","2019/10/05 16:03:19","56.72"
"001e0610e538","41.736593","-87.604759","2019/10/05 16:03:20","56.72"
"001e0611441e","41.808594","-87.665048","2019/10/05 16:03:20","56.72"
"001e0610bbe5","41.736495","-87.614529","2019/10/05 16:03:23","56.72"
"001e0610ee36","41.751295","-87.605288","2019/10/05 16:03:24","56.72"
"001e0610f05c","41.924903","-87.687703","2019/10/05 16:03:24","56.72"
"001e06113d20","41.8920031","-87.6116431","2019/10/05 16:03:26","55.0"
"001e0610ee43","41.788608","-87.598713","2019/10/05 16:03:27","56.72"
"001e06113ad8","41.866786","-87.666306","2019/10/05 16:03:29","56.72"
"001e06112e77","41.786756","-87.664343","2019/10/05 16:03:30","56.72"
"001e061146cb","41.9140942","-87.683022","2019/10/05 16:03:30","56.72"
"001e0610bc10","41.736314","-87.624179","2019/10/05 16:03:31","95.71"
"001e0610f703","41.87148","-87.67644","2019/10/05 16:03:33","56.72"
"001e06113ace","41.83107","-87.617298","2019/10/05 16:03:33","56.72"
"001e06113acb","41.839066","-87.665685","2019/10/05 16:03:34","56.72"
"001e06117b44","41.721301","-87.66263000000002","2019/10/05 16:03:34","56.72"
"001e0611462f","41.823527","-87.641054","2019/10/05 16:03:35","56.72"
"001e06113107","41.751142","-87.71299","2019/10/05 16:03:36","56.72"
"001e061146ba","41.96759","-87.76257","2019/10/05 16:03:36","56.72"
"001e061183f5","41.692703","-87.62102","2019/10/05 16:03:36","62.74"
"001e0610ba46","41.878377","-87.627678","2019/10/05 16:03:37","56.72"
"001e0610ba13","41.751238","-87.71299","2019/10/05 16:03:39","56.72"
"001e0610f732","41.895005","-87.745817","2019/10/05 16:03:40","56.72"
"001e06113a24","41.788979","-87.597995","2019/10/05 16:03:40","56.72"
"001e06118295","41.820972","-87.802435","2019/10/05 16:03:40","62.74"
"001e0610ba15","41.722457","-87.57535","2019/10/05 16:03:41","62.74"
"001e0610f6db","41.791329","-87.598677","2019/10/05 16:03:41","56.72"
"001e061144be","41.792543","-87.600008","2019/10/05 16:03:43","55.0"
"001e061130f4","41.896157","-87.662391","2019/10/05 16:03:44","56.72"
"001e0611441e","41.808594","-87.665048","2019/10/05 16:03:44","55.0"
"001e0610e538","41.736593","-87.604759","2019/10/05 16:03:46","56.72"
"001e0610bbe5","41.736495","-87.614529","2019/10/05 16:03:49","55.0"
"001e0610ee36","41.751295","-87.605288","2019/10/05 16:03:49","56.72"
"001e0610f05c","41.924903","-87.687703","2019/10/05 16:03:49","56.72"
"001e06113d20","41.8920031","-87.6116431","2019/10/05 16:03:51","56.72"
"001e0610ee43","41.788608","-87.598713","2019/10/05 16:03:52","56.72"
"001e06113ad8","41.866786","-87.666306","2019/10/05 16:03:54","62.74"
"001e06112e77","41.786756","-87.664343","2019/10/05 16:03:55","56.72"
"001e061146cb","41.9140942","-87.683022","2019/10/05 16:03:55","56.72"
"001e0610bc10","41.736314","-87.624179","2019/10/05 16:03:56","95.61"
"001e0610f703","41.87148","-87.67644","2019/10/05 16:03:58","56.72"
"001e06113ace","41.83107","-87.617298","2019/10/05 16:03:58","56.72"
"001e06113acb","41.839066","-87.665685","2019/10/05 16:03:59","55.0"
"001e06117b44","41.721301","-87.66263000000002","2019/10/05 16:03:59","56.72"
"001e06113107","41.751142","-87.71299","2019/10/05 16:04:01","56.72"
"001e0611462f","41.823527","-87.641054","2019/10/05 16:04:01","55.0"
"001e061183f5","41.692703","-87.62102","2019/10/05 16:04:01","56.72"
"001e0610ba46","41.878377","-87.627678","2019/10/05 16:04:02","62.74"
"001e061146ba","41.96759","-87.76257","2019/10/05 16:04:02","56.72"
"001e0610ba13","41.751238","-87.71299","2019/10/05 16:04:05","55.0"
"001e0610f732","41.895005","-87.745817","2019/10/05 16:04:05","56.72"
"001e06113a24","41.788979","-87.597995","2019/10/05 16:04:05","56.72"
"001e06118295","41.820972","-87.802435","2019/10/05 16:04:05","62.74"
"001e0610ba15","41.722457","-87.57535","2019/10/05 16:04:06","56.72"
"001e0610f6db","41.791329","-87.598677","2019/10/05 16:04:07","56.72"
"001e061144be","41.792543","-87.600008","2019/10/05 16:04:08","56.72"
"001e061130f4","41.896157","-87.662391","2019/10/05 16:04:10","56.72"
"001e0611441e","41.808594","-87.665048","2019/10/05 16:04:10","55.0"
"001e0610e538","41.736593","-87.604759","2019/10/05 16:04:11","55.0"
"001e0610ee36","41.751295","-87.605288","2019/10/05 16:04:14","56.72"
"001e0610f05c","41.924903","-87.687703","2019/10/05 16:04:14","56.72"
"001e0610bbe5","41.736495","-87.614529","2019/10/05 16:04:15","56.72"
"001e06113d20","41.8920031","-87.6116431","2019/10/05 16:04:16","56.72"
"001e0610ee43","41.788608","-87.598713","2019/10/05 16:04:17","56.72"
"001e06112e77","41.786756","-87.664343","2019/10/05 16:04:20","55.0"
"001e06113ad8","41.866786","-87.666306","2019/10/05 16:04:20","56.72"
"001e061146cb","41.9140942","-87.683022","2019/10/05 16:04:20","56.72"
"001e0610bc10","41.736314","-87.624179","2019/10/05 16:04:21","95.71"
"001e0610f703","41.87148","-87.67644","2019/10/05 16:04:23","56.72"
"001e06113ace","41.83107","-87.617298","2019/10/05 16:04:23","56.72"
"001e06113acb","41.839066","-87.665685","2019/10/05 16:04:24","56.72"
"001e06117b44","41.721301","-87.66263000000002","2019/10/05 16:04:24","56.72"
"001e06113107","41.751142","-87.71299","2019/10/05 16:04:26","55.0"
"001e0611462f","41.823527","-87.641054","2019/10/05 16:04:26","56.72"
"001e061183f5","41.692703","-87.62102","2019/10/05 16:04:26","62.74"
"001e0610ba46","41.878377","-87.627678","2019/10/05 16:04:27","56.72"
"001e061146ba","41.96759","-87.76257","2019/10/05 16:04:27","56.72"
"001e0610ba13","41.751238","-87.71299","2019/10/05 16:04:30","55.0"
"001e0610f732","41.895005","-87.745817","2019/10/05 16:04:30","56.72"
"001e06113a24","41.788979","-87.597995","2019/10/05 16:04:30","56.72"
"001e0610ba15","41.722457","-87.57535","2019/10/05 16:04:31","56.72"
"001e0610f6db","41.791329","-87.598677","2019/10/05 16:04:31","55.0"
"001e06118295","41.820972","-87.802435","2019/10/05 16:04:31","56.72"
"001e061144be","41.792543","-87.600008","2019/10/05 16:04:33","56.72"
"001e0611441e","41.808594","-87.665048","2019/10/05 16:04:35","56.72"
"001e061130f4","41.896157","-87.662391","2019/10/05 16:04:36","56.72"
"001e0610e538","41.736593","-87.604759","2019/10/05 16:04:37","62.74"
"001e0610ee36","41.751295","-87.605288","2019/10/05 16:04:39","62.74"
"001e0610f05c","41.924903","-87.687703","2019/10/05 16:04:39","56.72"
"001e0610bbe5","41.736495","-87.614529","2019/10/05 16:04:40","56.72"
"001e06113d20","41.8920031","-87.6116431","2019/10/05 16:04:41","56.72"
"001e0610ee43","41.788608","-87.598713","2019/10/05 16:04:42","56.72"
"001e06112e77","41.786756","-87.664343","2019/10/05 16:04:45","55.0"
"001e061146cb","41.9140942","-87.683022","2019/10/05 16:04:45","56.72"
"001e0610bc10","41.736314","-87.624179","2019/10/05 16:04:46","95.71"
"001e06113ad8","41.866786","-87.666306","2019/10/05 16:04:46","62.74"
"001e06113acb","41.839066","-87.665685","2019/10/05 16:04:48","56.72"
"001e06113ace","41.83107","-87.617298","2019/10/05 16:04:48","55.0"
"001e0610f703","41.87148","-87.67644","2019/10/05 16:04:49","62.74"
"001e06117b44","41.721301","-87.66263000000002","2019/10/05 16:04:49","66.26"
"001e061183f5","41.692703","-87.62102","2019/10/05 16:04:51","56.72"
"001e0610ba46","41.878377","-87.627678","2019/10/05 16:04:52","62.74"
"001e0611462f","41.823527","-87.641054","2019/10/05 16:04:52","55.0"
"001e061146ba","41.96759","-87.76257","2019/10/05 16:04:52","56.72"
"001e0610ba13","41.751238","-87.71299","2019/10/05 16:04:55","56.72"
"001e0610f732","41.895005","-87.745817","2019/10/05 16:04:55","56.72"
"001e06113a24","41.788979","-87.597995","2019/10/05 16:04:55","62.74"
"001e06118295","41.820972","-87.802435","2019/10/05 16:04:55","56.72"
"001e0610ba15","41.722457","-87.57535","2019/10/05 16:04:56","56.72"
"001e0610f6db","41.791329","-87.598677","2019/10/05 16:04:56","56.72"
"001e061144be","41.792543","-87.600008","2019/10/05 16:04:58","56.72"
"001e0611441e","41.808594","-87.665048","2019/10/05 16:05:00","55.0"
"001e061130f4","41.896157","-87.662391","2019/10/05 16:05:01","56.72"
"001e0610e538","41.736593","-87.604759","2019/10/05 16:05:02","56.72"
"001e0610ee36","41.751295","-87.605288","2019/10/05 16:05:04","56.72"
"001e0610f05c","41.924903","-87.687703","2019/10/05 16:05:04","55.0"
"001e0610bbe5","41.736495","-87.614529","2019/10/05 16:05:06","56.72"
"001e06113d20","41.8920031","-87.6116431","2019/10/05 16:05:06","56.72"
"001e06112e77","41.786756","-87.664343","2019/10/05 16:05:10","56.72"
"001e061146cb","41.9140942","-87.683022","2019/10/05 16:05:10","56.72"
"001e0610bc10","41.736314","-87.624179","2019/10/05 16:05:11","95.71"
"001e0610ee43","41.788608","-87.598713","2019/10/05 16:05:11","56.72"
"001e06113ad8","41.866786","-87.666306","2019/10/05 16:05:11","56.72"
"001e06113acb","41.839066","-87.665685","2019/10/05 16:05:13","56.72"
"001e06113ace","41.83107","-87.617298","2019/10/05 16:05:13","56.72"
"001e0610f703","41.87148","-87.67644","2019/10/05 16:05:14","66.26"
"001e06117b44","41.721301","-87.66263000000002","2019/10/05 16:05:14","62.74"
"001e061183f5","41.692703","-87.62102","2019/10/05 16:05:16","62.74"
"001e0610ba46","41.878377","-87.627678","2019/10/05 16:05:17","62.74"
"001e0611462f","41.823527","-87.641054","2019/10/05 16:05:17","56.72"
"001e061146ba","41.96759","-87.76257","2019/10/05 16:05:17","56.72"
"001e0610ba13","41.751238","-87.71299","2019/10/05 16:05:20","56.72"
"001e0610f732","41.895005","-87.745817","2019/10/05 16:05:20","56.72"
"001e06113a24","41.788979","-87.597995","2019/10/05 16:05:20","56.72"
"001e06118295","41.820972","-87.802435","2019/10/05 16:05:20","56.72"
"001e0610ba15","41.722457","-87.57535","2019/10/05 16:05:21","56.72"
"001e0610f6db","41.791329","-87.598677","2019/10/05 16:05:22","56.72"
"001e061144be","41.792543","-87.600008","2019/10/05 16:05:23","55.0"
"001e0611441e","41.808594","-87.665048","2019/10/05 16:05:25","56.72"
"001e061130f4","41.896157","-87.662391","2019/10/05 16:05:27","56.72"
"001e0610e538","41.736593","-87.604759","2019/10/05 16:05:28","56.72"
"001e0610f05c","41.924903","-87.687703","2019/10/05 16:05:29","56.72"
"001e0610ee36","41.751295","-87.605288","2019/10/05 16:05:30","56.72"
"001e06113d20","41.8920031","-87.6116431","2019/10/05 16:05:31","55.0"
"001e0610bbe5","41.736495","-87.614529","2019/10/05 16:05:32","55.0"
